id,name,calcium_amount_mg,fat_amount_g,iron_amount_mg,protein_amount_g,calories_amount_kcal,sugar_amount_g,sodium_amount_mg,saturated_fat_amount_g,fiber_amount_g,carbohydrates_amount_g,pct_protein,pct_fat,pct_carbs,flavor,savory,sweet,salty,sour,bitter,fatty,spicy,neutral,texture,soft,tender,juicy,smooth,chewy,crunchy,liquid,creamy,crispy,powdery,flaky,gooey,slimy,moist,crumbly,fluffy,moist,sticky,dry,oily,hard
9156,lemon peel,8.04,0.02,0.05,0.09,2.82,0.25,0.36,0,0.64,0.96,8.25,3.71,88.04,sour; bitter,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9195,olives,7.8,2.3,0.07,0.15,21.75,0.08,234,0.3,0.5,0.58,2.62,87.61,9.77,salty; fatty; bitter,0,0,1,0,1,1,0,0,tender; juicy; soft,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,orange zest,9.66,0.01,0.05,0.09,5.82,,0.18,0,0.64,1.5,5.57,1.67,92.76,bitter; sweet,0,1,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9259,dried pears,10.2,0.19,0.63,0.56,78.6,18.66,1.8,0.01,2.25,20.91,2.56,1.94,95.50,sweet,0,1,0,0,0,0,0,0,chewy; soft,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9279,purple plum,5.1,0.24,0.14,0.6,39.1,8.43,0,0.01,1.19,9.69,5.50,4.95,89.55,sweet; sour,0,1,0,1,0,0,0,0,juicy; soft,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9354,pineapple with juice,19.2,0.13,0.34,0.61,72,17.11,1.2,0.01,1.56,18.67,3.13,1.52,95.35,sweet; sour,0,1,0,1,0,0,0,0,juicy; tender,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9383,mandarin orange sections,14.4,0.05,0.32,0.9,45.6,9.9,6,0,1.44,11.29,7.32,0.88,91.80,sweet; sour,0,1,0,1,0,0,0,0,soft; juicy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9431,mixed fruit,4.25,0.09,0.26,0.39,48.45,9.56,4.25,0.01,1.36,12.45,3.00,1.47,95.53,sweet; sour,0,1,0,1,0,0,0,0,juicy; soft,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020,bone in pork loin,36,25.16,1.58,39.48,396,0,100,8.72,0,0,41.09,58.91,0.00,savory; salty; fatty,1,0,1,0,0,1,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10123,applewood smoked bacon,1.4,11.11,0.11,3.53,116.76,0,185.36,3.72,0,0.36,12.23,86.53,1.24,salty; savory; fatty,1,0,1,0,0,1,0,0,crispy; chewy; oily,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10225,boneless pork roast,7,5.68,0.76,31.35,184.8,0,68.6,1.75,0,0,71.02,28.98,0.00,savory; fatty,1,0,0,0,0,1,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11080,red beet,13.6,0.14,0.68,1.37,36.55,5.75,66.3,0.02,2.38,8.13,13.94,3.31,82.75,sweet; savory,1,1,0,0,0,0,0,0,tender; moist; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11109,cabbage,34,0.09,0.4,1.09,21.25,2.72,15.3,0.03,2.13,4.93,17.52,3.08,79.40,savory; bitter,1,0,0,0,1,0,0,0,soft; moist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11156,chives,4.6,0.04,0.08,0.16,1.5,0.09,0.15,0.01,0.13,0.22,35.30,17.73,46.97,savory,1,0,0,0,0,0,0,0,soft; tender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11165,cilantro,6.7,0.05,0.18,0.21,2.3,0.09,4.6,0,0.28,0.37,30.56,16.79,52.65,savory; bitter,1,0,0,0,1,0,0,0,soft; tender; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11167,corn on the cob,2,1.35,0.52,3.27,86,6.26,15,0.32,2,18.7,13.08,12.15,74.77,sweet; savory,1,1,0,0,0,0,0,0,tender; juicy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11177,whole kernel corn,2.4,1.72,0.26,2.62,88.8,,195.6,0.26,,15.62,11.84,17.47,70.69,sweet; salty,0,1,1,0,0,0,0,0,tender; juicy; crunchy,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11209,eggplant,7.65,0.15,0.2,0.83,21.25,3,1.7,0.03,2.55,5,13.49,5.57,80.94,savory,1,0,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11213,escarole,44.2,0.17,0.71,1.06,14.45,0.21,18.7,0.04,2.63,2.85,24.75,8.91,66.34,bitter; savory,1,0,0,0,1,0,0,0,tender; crispy; moist,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
11252,lettuce,15.3,0.12,0.35,0.76,11.9,1.67,8.5,0.02,1.02,2.52,21.51,7.53,70.96,savory,1,0,0,0,0,0,0,0,crunchy; moist,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11257,red leaf lettuce,28.05,0.19,1.02,1.13,11.05,0.41,21.25,0.02,0.76,1.92,32.56,12.12,55.32,bitter;   sweet,0,1,0,0,1,0,0,0,crunchy; moist,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11260,fresh mushrooms,2.55,0.29,0.43,2.63,18.7,1.68,4.25,0.04,0.85,2.77,43.43,10.75,45.82,savory,1,0,0,0,0,0,0,0,soft; tender; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11265,portobello mushrooms,2.55,0.3,0.26,1.79,18.7,2.13,7.65,0.05,1.11,3.29,31.18,11.64,57.18,savory,1,0,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11291,spring onions,10.8,0.03,0.22,0.27,4.8,0.35,2.4,0,0.39,1.1,19.07,4.45,76.48,savory; spicy,1,0,0,0,0,0,1,0,tender; crunchy; moist,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11294,maui onion,17,0.07,0.22,0.68,27.2,4.27,6.8,,0.76,6.42,9.38,2.11,88.51,sweet; savory,1,1,0,0,0,0,0,0,soft; moist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11304,petite peas,21.25,0.34,1.25,4.61,68.85,4.82,4.25,0.06,4.84,12.24,26.16,4.34,69.50,sweet; savory,1,1,0,0,0,0,0,0,soft; tender; juicy,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11353,russet potato,22.1,0.14,1.46,3.64,134.3,1.05,8.5,0.04,2.21,30.72,10.50,0.88,88.62,savory,1,0,0,0,0,0,0,0,soft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11355,waxy potato,17,0.24,1.24,3.21,119,2.19,30.6,0.06,2.89,27.03,10.44,1.74,87.82,,0,0,0,0,0,0,0,0,hard; moist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
11416,squash blossoms,11.7,0.02,0.21,0.31,4.5,,1.5,0.01,,0.98,23.06,3.53,73.41,savory,1,0,0,0,0,0,0,0,soft; tender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11422,sugar pumpkin,23.73,0.11,0.9,1.13,29.38,3.12,1.13,0.06,0.56,7.34,12.94,2.91,84.15,sweet; savory,1,1,0,0,0,0,0,0,soft; moist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11445,kelp,16.8,0.06,0.28,0.17,4.3,0.06,23.3,0.02,0.13,0.96,13.43,10.07,76.50,savory; salty,1,0,1,0,0,0,0,0,slimy; chewy,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11549,canned tomato sauce,16.8,0.36,1.15,1.44,28.8,4.27,568.8,0.05,1.8,6.37,16.70,9.39,73.91,sweet; sour; savory,1,1,0,1,0,0,0,0,smooth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11583,mixed vegetables,21.25,0.44,0.81,2.83,54.4,,39.95,0.08,3.4,11.44,18.54,6.51,74.95,sweet; savory,1,1,0,0,0,0,0,0,tender; juicy; moist; crunchy,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11590,canned water chestnuts,4.5,0.07,1.02,1.03,58.5,2.88,9,0.02,2.92,14.4,6.64,0.97,92.39,sweet,0,1,0,0,0,0,0,0,crunchy; hard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11591,watercress,66,0.05,0.11,1.26,6.05,0.11,22.55,0.01,0.28,0.71,60.29,5.90,33.81,bitter; spicy,0,0,0,0,1,0,1,0,tender; crispy; moist,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
11741,broccoli slaw,40.8,0.3,0.75,2.53,23.8,,22.95,0.05,,4.45,33.08,8.74,58.18,,0,0,0,0,0,0,0,0,crunchy; moist; slimy,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
11901,white shoepeg corn,1.7,1.2,0.47,2.84,82.45,6.57,2.55,0.17,2.3,18.45,11.83,11.24,76.93,sweet,0,1,0,0,0,0,0,0,crunchy; tender; juicy,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11940,sweet pickles,18.3,0.12,0.08,0.17,27.3,5.49,137.1,0.02,0.3,6.36,2.55,4.06,93.39,sweet; sour,0,1,0,1,0,0,0,0,crunchy; juicy,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11957,fennel,42.63,0.17,0.64,1.08,26.97,3.42,45.24,0.08,2.7,6.35,13.79,5.01,81.20,sweet; savory,1,1,0,0,0,0,0,0,crunchy; tender,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11962,dried arbol chile,2.25,0.29,0.3,0.53,16.2,2.05,4.55,0.04,1.43,3.49,11.31,13.98,74.71,spicy; bitter,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11976,banana pepper,11.9,0.38,0.39,1.41,22.95,1.66,11.05,0.04,2.89,4.55,20.69,12.62,66.69,spicy; savory,1,0,0,0,0,0,1,0,tender; juicy; soft,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12036,sunflower seeds,21.84,14.41,1.47,5.82,163.52,0.73,2.52,1.25,2.41,5.6,13.27,73.95,12.78,savory ,1,0,0,0,0,0,0,0,crunchy; hard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12087,cashews,10.36,12.28,1.87,5.1,154.84,1.65,3.36,2.18,0.92,8.45,12.39,67.08,20.53,sweet; savory; fatty,1,1,0,0,0,1,0,0,crunchy; hard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12108,unsweetened coconut,3.9,9.68,0.5,1.03,99,1.1,5.55,8.58,2.44,3.55,3.92,82.63,13.45,sweet; fatty,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12109,sweetened coconut flakes,1.65,4.2,0.23,0.47,68.4,5.52,42.75,3.96,1.49,7.77,2.65,53.42,43.93,sweet,0,1,0,0,0,0,0,0,crunchy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12117,unsweetened coconut milk,9.6,14.28,0.98,1.37,138,2,9,12.66,1.32,3.32,3.73,87.24,9.03,fatty,0,0,0,0,0,1,0,0,creamy; smooth,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12195,nut butter,111.04,17.76,1.12,6.71,196.48,1.42,2.24,1.33,3.3,6.02,12.73,75.84,11.43,savory; salty,1,0,1,0,0,0,0,0,creamy; sticky; smooth,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13323,kidney,11.05,2.63,3.91,14.79,84.15,0,154.7,0.74,0,0.25,70.61,28.21,1.18,savory; fatty,1,0,0,0,0,1,0,0,tender; chewy; soft,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13325,liver,4.25,3.09,4.16,17.31,114.75,0,58.65,1.05,0,3.31,62.81,25.19,12.00,savory; fatty,1,0,0,0,0,1,0,0,tender; smooth; soft,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14096,red wine,11.84,0,0.68,0.1,125.8,0.92,5.92,0,0,3.86,2.61,0.00,97.39,sour; bitter,0,0,0,1,1,0,0,0,smooth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14106, white wine,13.32,0,0.4,0.1,121.36,1.42,7.4,0,0,3.85,2.62,0.00,97.38,sour; sweet,0,1,0,1,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14132,riesling,,0,,0.1,118.4,,,,,5.54,1.84,0.00,98.16,sweet; sour,0,1,0,1,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14146,diet pop,10.65,0,0.07,0.43,3.55,0,14.2,0,0,0.43,50.00,0.00,50.00,sweet,0,1,0,0,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14209,coffee,4.8,0.05,0.02,0.29,2.4,0,4.8,0,0,0,72.73,27.27,0.00,bitter; savory,1,0,0,0,1,0,0,0,oily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14400,cola,7.1,0.07,0.39,0.25,131.35,31.84,14.2,0,0,33.94,0.72,0.47,98.81,sweet; sour,0,1,0,1,0,0,0,0,liquid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15001,boquerones,20.58,0.68,0.46,2.85,18.34,0,14.56,0.18,0,0,65.14,34.86,0.00,salty; savory,1,0,1,0,0,0,0,0,tender; soft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15002,canned anchovies,32.48,1.36,0.65,4.05,29.4,0,513.8,0.31,0,0,56.95,43.05,0.00,salty; savory,1,0,1,0,0,0,0,0,soft; tender,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005,bluefish fillets,9.8,5.94,0.67,28.06,173.6,,84,1.28,0,0,67.75,32.25,0.00,salty; savory; fatty,1,0,1,0,0,1,0,0,tender; flaky; moist,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15010,catfish,19.6,3.95,0.42,22.93,133,,60.2,1.01,0,0,72.08,27.92,0.00,savory; salty; fatty,1,0,1,0,0,1,0,0,tender; flaky; moist,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15015,cod fillets,22.4,0.94,0.53,24.93,114.8,0,75.6,0.18,0,0,92.20,7.80,0.00,salty; savory,1,0,1,0,0,0,0,0,tender; moist; flaky,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15023,mahi mahi,21,0.98,1.58,25.9,119,,123.2,0.26,0,0,92.15,7.85,0.00,salty; savory,1,0,1,0,0,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15028,flounder fillets,29.4,2.7,0.25,17.36,98,0,113.4,0.62,0,0,74.06,25.94,0.00,savory,1,0,0,0,0,0,0,0,tender; flaky; moist,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15031,grouper,37.8,1.43,1.25,27.13,128.8,,74.2,0.33,0,0,89.41,10.59,0.00,savory,1,0,0,0,0,0,0,0,tender; flaky; moist,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15033,haddock,15.4,0.63,0.24,22.85,103.6,0,298.2,0.13,0,0,94.16,5.84,0.00,savory; salty,1,0,1,0,0,0,0,0,tender; flaky; moist,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15036,halibut fillets,9.8,1.86,0.22,26.04,127.4,0,95.2,0.41,0,0,86.14,13.86,0.00,savory; salty,1,0,1,0,0,0,0,0,tender; flaky; moist,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15039,herring,48.45,7.68,0.94,15.3,134.3,0,76.5,1.73,0,0,46.95,53.05,0.00,salty; fatty,0,0,1,0,0,1,0,0,soft; slimy,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15048,canned fish,204.85,5.36,1.73,19.72,132.6,0,322.15,1.58,0,0,62.07,37.93,0.00,salty; savory,1,0,1,0,0,0,0,0,tender; flaky; moist,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15054,monkfish fillets,11.2,2.13,0.45,20.27,106.4,,25.2,0.48,0,0,80.89,19.11,0.00,savory,1,0,0,0,0,0,0,0,tender; moist; flaky,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15070,hawaiian rock cod,19.6,1.88,0.42,25.7,126,0,103.6,0.49,0,0,85.89,14.11,0.00,salty; savory,1,0,1,0,0,0,0,0,tender; flaky; moist,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15072,salmon roe,6.6,1.93,0.18,6.69,42.9,0,27.3,0.44,0,0.45,58.31,37.77,3.92,salty; fatty; savory,1,0,1,0,0,1,0,0,gooey,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15088,sardines,324.7,9.69,2.48,20.91,176.8,0,260.95,1.3,0,0,48.96,51.04,0.00,salty; fatty; savory,1,0,1,0,0,1,0,0,soft; flaky; oily,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15090,royal porgy,56,3.82,0.74,26.46,147,0,58.8,0.9,0,0,75.47,24.53,0.00,savory; salty,1,0,1,0,0,0,0,0,tender; flaky; moist,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15101,red snapper,44.8,1.88,0.25,28.71,140,0,89.6,0.4,0,0,87.18,12.82,0.00,savory,1,0,0,0,0,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15110,swordfish,7,9.31,0.53,27.52,201.6,0,113.4,2.24,0,0,56.78,43.22,0.00,salty; savory,1,0,1,0,0,0,0,0,tender; moist,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15114,trout fillets,60.2,9.25,2.1,29.08,207.2,0,72.8,1.61,0,0,58.27,41.73,0.00,savory; fatty,1,0,0,0,0,1,0,0,tender; moist; flaky,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
15119,tuna in olive oil,11.05,6.98,1.18,24.74,168.3,0,353.6,1.3,0,0,61.17,38.83,0.00,savory; salty; fatty,1,0,1,0,0,1,0,0,tender; flaky; oily,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15132,whiting,67.2,1.83,0.48,25.63,126,0,100.8,0.35,0,0,86.13,13.87,0.00,savory; fatty,1,0,0,0,0,1,0,0,tender; juicy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15261,tilapia,14,2.38,0.78,28.11,134.4,0,72.8,0.82,0,0,84.00,16.00,0.00,savory; salty,1,0,1,0,0,0,0,0,tender; juicy; soft,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16009,baked beans,68.9,2.02,2.21,6.75,137.8,,538.2,0.78,7.15,25.99,18.10,12.17,69.73,sweet; savory,1,1,0,0,0,0,0,0,soft; tender; gooey,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16070,cooked lentils,33.25,0.67,5.83,15.78,203,3.15,3.5,0.09,13.82,35.23,30.06,2.85,67.09,savory,1,0,0,0,0,0,0,0,tender; soft; moist,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
16080,mung beans,112.2,0.98,5.73,20.28,294.95,5.61,12.75,0.3,13.85,53.23,26.79,2.91,70.30,savory,1,0,0,0,0,0,0,0,hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16085,dried green peas,46.75,0.99,3.77,20.87,289.85,6.8,12.75,0.14,21.67,51.31,28.05,2.98,68.97,savory,1,0,0,0,0,0,0,0,hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16086,cooked split peas,24.5,0.68,2.26,14.6,206.5,5.07,3.5,0.09,14.52,36.92,27.51,2.89,69.60,savory,1,0,0,0,0,0,0,0,soft; smooth,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16092,roasted peanuts,28,13.73,0.64,7.84,162.12,,121.24,2.12,2.49,4.89,17.98,70.82,11.20,savory; fatty,1,0,0,0,0,1,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17104,veal chops,22.4,12.8,1.02,26.45,228.2,0,119,5.43,0,0,47.88,52.12,0.00,savory; fatty,1,0,0,0,0,1,0,0,tender; juicy; moist,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17142,ground veal,16.95,7.65,0.94,21.87,162.72,,92.66,3.15,0,0,55.95,44.05,0.00,savory; fatty,1,0,0,0,0,1,0,0,soft; moist,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17276,veal shank,60,10.44,2.28,57.45,339,,252,3.18,,0,70.98,29.02,0.00,savory; fatty,1,0,0,0,0,1,0,0,tender; juicy; moist,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
18009,buttermilk biscuits,27.93,9.4,1.88,3.53,208.05,1.98,536.94,1.42,0.74,27.65,6.75,40.43,52.82,salty; savory,1,0,1,0,0,0,0,0,soft; flaky; moist,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
18010,baking mix,53.7,4.62,0.83,2.4,128.4,3.49,382.8,1.19,0.63,18.99,7.55,32.70,59.75,sweet; savory,1,1,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18033,thin baguette,63,1.64,2.07,5.69,155.4,2.81,370.8,0.33,1.26,28.86,14.89,9.64,75.47,savory,1,0,0,0,0,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18069,white bread,63.3,1.08,1.01,2.83,81,1.6,143.1,0.25,0.69,14.76,14.14,12.11,73.75,sweet; savory,1,1,0,0,0,0,0,0,soft; moist; chewy,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
18075,whole wheat bread,48.9,1.07,0.77,3.69,76.2,1.32,135,0.22,1.8,12.93,19.40,12.60,68.00,savory,1,0,0,0,0,0,0,0,chewy; soft; moist,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
18166,sandwich cookies,6.3,5.73,3.63,1.56,139.2,12.21,116.4,1.7,0.87,21.3,4.37,36.06,59.57,sweet; fatty,0,1,0,0,0,1,0,0,crispy; creamy; soft; chewy,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18172,gingersnap crumbs,23.1,2.94,1.92,1.68,124.8,5.97,166.5,0.74,0.66,23.07,5.36,21.09,73.55,sweet; spicy,0,1,0,0,0,0,1,0, crunchy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18334,refrigerated pie crust,5.7,7.82,0.78,1.85,137.1,,122.7,2.45,0.75,14.59,5.43,51.71,42.86,neutral,0,0,0,0,0,0,0,1,flaky,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18337,puff pastry dough,5.7,21.72,1.46,4.16,314.07,0.42,141.93,5.5,0.86,25.71,5.29,62.06,32.65,neutral,0,0,0,0,0,0,0,1,flaky,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18351,whole wheat hamburger bun,52.25,3.3,2.17,5.28,144.65,3.44,251.9,0.76,2.09,24.53,14.18,19.94,65.88,,0,0,0,0,0,0,0,0,soft; moist; fluffy,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
18363,white corn tortilla,21.06,0.74,0.32,1.48,56.68,0.23,11.7,0.12,1.64,11.6,10.05,11.31,78.64,neutral,0,0,0,0,0,0,0,1,soft; chewy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18375, yeast,2.1,0.53,0.15,2.83,22.75,0,3.57,0.07,1.88,2.88,40.92,17.34,41.74,savory,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18376,seasoned breadcrumbs,54.6,1.64,1.48,4.24,114.9,1.72,400.8,0.42,1.47,20.55,14.88,12.99,72.13,savory; salty,1,0,1,0,0,0,0,0,crispy; crunchy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18609,vanilla wafer cookies,,5.22,,1.2,138.6,9.48,120.6,1.71,0.42,21.93,3.44,33.68,62.88,sweet,0,1,0,0,0,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18621,crackers,23.1,3.48,0.67,1.08,73.8,1.22,132.3,0.82,0.34,9.53,5.88,42.47,51.65,salty,0,0,1,0,0,0,0,0,crunchy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18952,tostadas,10.64,3.27,0.21,0.86,66.36,,91.98,0.98,0.81,9.02,4.99,42.70,52.31,salty; savory,1,0,1,0,0,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19047,finely crushed pretzels,7.56,0.82,1.28,2.8,107.52,0.62,347.2,0.11,0.95,22.51,10.31,6.80,82.89,salty,0,0,1,0,0,0,0,0,crunchy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19056,corn tortilla chips,29.68,5.8,0.43,1.99,132.16,0.22,91.84,0.79,1.51,18.98,5.84,38.34,55.82,salty,0,0,1,0,0,0,0,0,crunchy; crispy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19074,caramel,41.4,2.43,0.04,1.38,114.6,19.65,73.5,0.74,0,23.1,4.61,18.26,77.13,sweet,0,1,0,0,0,0,0,0,chewy; gooey; sticky,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
